query,design,instance_path,locations
    16647 | always @ (posedge clk)
    16648 | 
    16649 | 	q[SIZE-1:0]  <= (se) ? si[SIZE-1:0]  : din[SIZE-1:0] ;

=== Merged Finding: Cwe1271 | tile ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hackatdac21/openpiton_tile.v
  [Sub-components: Match #433] Lines: 521-524
     521 | always @ (posedge clk)
     522 | begin
     523 |     q <= d;
     524 | end

=== Merged Finding: Cwe1271 | tile ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hackatdac21/openpiton_tile.v
  [Sub-components: Match #6540] Lines: 130412-130415
    130412 | always @ (posedge clk)
    130413 | begin
    130414 |     refill_req_buf_rd_ptr <= refill_req_buf_rd_ptr_next;
    130415 | end

=== Merged Finding: Cwe1271 | tile ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hackatdac21/openpiton_tile.v
  [Sub-components: Match #6501, Match #6505, Match #6508] Lines: 140273-140287
    140273 | always @ (posedge clk)
    140274 | begin
    140275 |     if (!rst_n)
    140276 |     begin
    140277 |         ld_val <= 0;
    140278 |         st_val <= 0;
    140279 |         ifill_val <= 0;
    140280 |     end
    140281 |     else
    140282 |     begin
    140283 |         ld_val <= ld_val_next;
    140284 |         st_val <= st_val_next;
    140285 |         ifill_val <= ifill_val_next;
    140286 |     end
    140287 | end

=== Merged Finding: Cwe1271 | tile ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hackatdac21/openpiton_tile.v
  [Sub-components: Match #122, Match #123, Match #151, Match #152, Match #177, Match #178, Match #203, Match #204, Match #241, Match #242, Match #267, Match #268, Match #296, Match #297, Match #32, Match #322, Match #323, Match #33, Match #348, Match #349, Match #386, Match #387, Match #412, Match #413, Match #58, Match #59, Match #6, Match #7, Match #96, Match #97] Lines: 1821-1833
    1821 | always @(posedge clk)
    1822 | begin
    1823 | 	if(reset)
    1824 | 	begin
    1825 | 		current_route_f <= 3'd0;
    1826 | 		planned_f <= 1'd0;
    1827 | 	end
    1828 | 	else
    1829 | 	begin
    1830 | 		current_route_f <= current_route_temp;
    1831 | 		planned_f <= planned_temp;
    1832 | 	end
    1833 | end

=== Merged Finding: Cwe1271 | tile ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hackatdac21/openpiton_tile.v
  [Sub-components: Match #6532] Lines: 153280-153291
    153280 | always @ (posedge clk)
    153281 | begin
    153282 |    if (!rst_n)
    153283 |    begin
    153284 |       read_index_f <= 0;
    153285 |    end
    153286 |    else
    153287 |    if (read_valid)
    153288 |       read_index_f <= read_index;
    153289 |    else
    153290 |       read_index_f <= read_index_f;
    153291 | end

=== Merged Finding: Cwe1271 | tile ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hackatdac21/openpiton_tile.v
  [Sub-components: Match #10229, Match #10230, Match #10231, Match #10246, Match #10247, Match #10251, Match #10252, Match #10253, Match #10255, Match #10256, Match #10257, Match #10258, Match #10259, Match #10260] Lines: 97479-97522
    97479 | always @ (posedge clk)
    97480 | 	begin
    97481 | 	if (hold)
    97482 | 		begin
    97483 | 		cam_pid[2:0]		<= cam_pid[2:0] ;
    97484 | 		cam_vld_tmp		<= cam_vld_tmp ;
    97485 | 		cam_data[53:0] 		<= cam_data[53:0] ;
    97486 | 		demap_other_tmp		<= demap_other_tmp ;
    97487 | 		demap_auto		<= demap_auto ;
    97488 | 		demap_all		<= demap_all ;
    97489 | 		wr_vld_tmp 		<= wr_vld_tmp ;
    97490 | 		rd_tag 			<= rd_tag ;
    97491 | 		rd_data			<= rd_data ;
    97492 | 		rw_index_vld		<= rw_index_vld ;
    97493 | 		rw_index[4-1:0]		<= rw_index[4-1:0] ;
    97494 | 
    97495 | 
    97496 |         rd_csm          <= rd_csm;
    97497 |         wr_csm_sel      <= wr_csm_sel;
    97498 |         wr_tte_csm_thrid <= wr_tte_csm_thrid;
    97499 | 
    97500 | 		end
    97501 | 	else
    97502 | 		begin
    97503 | 		cam_pid[2:0]		<= tlb_cam_pid[2:0] ;
    97504 | 		cam_vld_tmp		<= tlb_cam_vld ;
    97505 | 		cam_data[53:0] 		<= tlb_cam_data[53:0] ;
    97506 | 		demap_other_tmp		<= tlb_demap ;
    97507 | 		demap_auto		<= tlb_demap_auto ;
    97508 | 		demap_all		<= tlb_demap_all ;
    97509 | 		wr_vld_tmp 		<= tlb_wr_vld ;
    97510 | 		rd_tag 			<= tlb_rd_tag_vld ;
    97511 | 		rd_data			<= tlb_rd_data_vld ;
    97512 | 		rw_index_vld		<= tlb_rw_index_vld ;
    97513 | 		rw_index[4-1:0]		<= tlb_rw_index[4-1:0] ;
    97514 | 
    97515 | 
    97516 |         rd_csm          <= tlb_rd_csm_vld;
    97517 |         wr_csm_sel      <= tlb_wr_csm_sel;
    97518 |         wr_tte_csm_thrid <= tlb_wr_tte_csm_thrid;
    97519 | 
    97520 |         end
    97521 | 
    97522 | 	end

=== Merged Finding: Cwe1271 | tile ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hackatdac21/openpiton_tile.v
  [Sub-components: Match #11860, Match #12000, Match #12092, Match #12166] Lines: 2391-2393
    2391 |   always @(posedge clk) begin
    2392 |     save_d <= save;
    2393 |   end

=== Merged Finding: Cwe1271 | tile ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hackatdac21/openpiton_tile.v
  [Sub-components: Match #6371, Match #6372] Lines: 160838-160857
    160838 | always @ (posedge clk)
    160839 | begin
    160840 |     if (!rst_n)
    160841 |     begin
    160842 |         l2_access_counter_reg_f <= 0;
    160843 |     end
    160844 |     else if (l2_access_counter_reg_wr_en)
    160845 |     begin
    160846 |         l2_access_counter_reg_f <= reg_data_in;
    160847 |     end
    160848 |     // else if (l2_access_counter_inc_en && l2_access_valid)
    160849 |     // begin
    160850 |     //     l2_access_counter_reg_f <= l2_access_counter_reg_f + 1;
    160851 |     // end
    160852 |     // trin: pipeline addition for timing
    160853 |     l2_access_counter_inc_en_f <= l2_access_counter_inc_en && l2_access_valid;
    160854 |     if (l2_access_counter_inc_en_f) begin
    160855 |         l2_access_counter_reg_f <= l2_access_counter_reg_f + 1;
    160856 |     end
    160857 | end

=== Merged Finding: Cwe1271 | tile ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hackatdac21/openpiton_tile.v
  [Sub-components: Match #10233, Match #10234, Match #10235, Match #10242, Match #10245, Match #10248, Match #10249, Match #10250] Lines: 97828-99180
    97828 | always	@ (negedge clk)
    97829 | 	begin
    97830 |         if (((rw_index_vld & rw_wdline[0]) | (~rw_index_vld & tlb_entry_replace_d2[0])) & wr_vld_tmp & ~rw_disable)
    97831 | 		    begin
    97832 | 				if (~rst_tri_en)
    97833 | 					begin
    97834 |                     if (wr_csm_sel)
    97835 |                     begin
    97836 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    97837 |                     end
    97838 |                     else
    97839 |                     begin
    97840 |                         tte_csm_ram[0] <= tte_csm_buf[wr_tte_csm_thrid];
    97841 |                         tte_tag_ram[0] <= wr_tte_tag[58:0];	// CHANGE
    97842 |                         tte_data_ram[0] <= wr_tte_data[42:0];
    97843 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    97844 |                         tlb_entry_used[0] <= wr_tte_tag[24] ;
    97845 |                         tlb_entry_locked[0] = wr_tte_tag[25] ;
    97846 |                     end
    97847 | 					// write-thru
    97848 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    97849 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    97850 |                     rd_tte_csm <= wr_tte_csm;
    97851 | 					end
    97852 | 				else
    97853 | 					begin
    97854 | 					tmp_tag[58:0]=tte_tag_ram[0]; // use non-blocking
    97855 | 					tmp_data[42:0]=tte_data_ram[0];
    97856 |                     tmp_csm = tte_csm_ram[0];
    97857 | 					// INNO - read wins.
    97858 | 					rd_tte_tag[58:0] <=
    97859 | 					{tmp_tag[58:27], tlb_entry_vld[0],tlb_entry_locked[0],
    97860 | 					tlb_entry_used[0], tmp_tag[23:0]}  ;
    97861 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    97862 |                     rd_tte_csm <= tmp_csm;
    97863 | 					end
    97864 | 
    97865 | 			end
    97866 |         if (((rw_index_vld & rw_wdline[1]) | (~rw_index_vld & tlb_entry_replace_d2[1])) & wr_vld_tmp & ~rw_disable)
    97867 | 		    begin
    97868 | 				if (~rst_tri_en)
    97869 | 					begin
    97870 |                     if (wr_csm_sel)
    97871 |                     begin
    97872 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    97873 |                     end
    97874 |                     else
    97875 |                     begin
    97876 |                         tte_csm_ram[1] <= tte_csm_buf[wr_tte_csm_thrid];
    97877 |                         tte_tag_ram[1] <= wr_tte_tag[58:0];	// CHANGE
    97878 |                         tte_data_ram[1] <= wr_tte_data[42:0];
    97879 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    97880 |                         tlb_entry_used[1] <= wr_tte_tag[24] ;
    97881 |                         tlb_entry_locked[1] = wr_tte_tag[25] ;
    97882 |                     end
    97883 | 					// write-thru
    97884 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    97885 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    97886 |                     rd_tte_csm <= wr_tte_csm;
    97887 | 					end
    97888 | 				else
    97889 | 					begin
    97890 | 					tmp_tag[58:0]=tte_tag_ram[1]; // use non-blocking
    97891 | 					tmp_data[42:0]=tte_data_ram[1];
    97892 |                     tmp_csm = tte_csm_ram[1];
    97893 | 					// INNO - read wins.
    97894 | 					rd_tte_tag[58:0] <=
    97895 | 					{tmp_tag[58:27], tlb_entry_vld[1],tlb_entry_locked[1],
    97896 | 					tlb_entry_used[1], tmp_tag[23:0]}  ;
    97897 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    97898 |                     rd_tte_csm <= tmp_csm;
    97899 | 					end
    97900 | 
    97901 | 			end
    97902 |         if (((rw_index_vld & rw_wdline[2]) | (~rw_index_vld & tlb_entry_replace_d2[2])) & wr_vld_tmp & ~rw_disable)
    97903 | 		    begin
    97904 | 				if (~rst_tri_en)
    97905 | 					begin
    97906 |                     if (wr_csm_sel)
    97907 |                     begin
    97908 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    97909 |                     end
    97910 |                     else
    97911 |                     begin
    97912 |                         tte_csm_ram[2] <= tte_csm_buf[wr_tte_csm_thrid];
    97913 |                         tte_tag_ram[2] <= wr_tte_tag[58:0];	// CHANGE
    97914 |                         tte_data_ram[2] <= wr_tte_data[42:0];
    97915 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    97916 |                         tlb_entry_used[2] <= wr_tte_tag[24] ;
    97917 |                         tlb_entry_locked[2] = wr_tte_tag[25] ;
    97918 |                     end
    97919 | 					// write-thru
    97920 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    97921 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    97922 |                     rd_tte_csm <= wr_tte_csm;
    97923 | 					end
    97924 | 				else
    97925 | 					begin
    97926 | 					tmp_tag[58:0]=tte_tag_ram[2]; // use non-blocking
    97927 | 					tmp_data[42:0]=tte_data_ram[2];
    97928 |                     tmp_csm = tte_csm_ram[2];
    97929 | 					// INNO - read wins.
    97930 | 					rd_tte_tag[58:0] <=
    97931 | 					{tmp_tag[58:27], tlb_entry_vld[2],tlb_entry_locked[2],
    97932 | 					tlb_entry_used[2], tmp_tag[23:0]}  ;
    97933 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    97934 |                     rd_tte_csm <= tmp_csm;
    97935 | 					end
    97936 | 
    97937 | 			end
    97938 |         if (((rw_index_vld & rw_wdline[3]) | (~rw_index_vld & tlb_entry_replace_d2[3])) & wr_vld_tmp & ~rw_disable)
    97939 | 		    begin
    97940 | 				if (~rst_tri_en)
    97941 | 					begin
    97942 |                     if (wr_csm_sel)
    97943 |                     begin
    97944 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    97945 |                     end
    97946 |                     else
    97947 |                     begin
    97948 |                         tte_csm_ram[3] <= tte_csm_buf[wr_tte_csm_thrid];
    97949 |                         tte_tag_ram[3] <= wr_tte_tag[58:0];	// CHANGE
    97950 |                         tte_data_ram[3] <= wr_tte_data[42:0];
    97951 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    97952 |                         tlb_entry_used[3] <= wr_tte_tag[24] ;
    97953 |                         tlb_entry_locked[3] = wr_tte_tag[25] ;
    97954 |                     end
    97955 | 					// write-thru
    97956 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    97957 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    97958 |                     rd_tte_csm <= wr_tte_csm;
    97959 | 					end
    97960 | 				else
    97961 | 					begin
    97962 | 					tmp_tag[58:0]=tte_tag_ram[3]; // use non-blocking
    97963 | 					tmp_data[42:0]=tte_data_ram[3];
    97964 |                     tmp_csm = tte_csm_ram[3];
    97965 | 					// INNO - read wins.
    97966 | 					rd_tte_tag[58:0] <=
    97967 | 					{tmp_tag[58:27], tlb_entry_vld[3],tlb_entry_locked[3],
    97968 | 					tlb_entry_used[3], tmp_tag[23:0]}  ;
    97969 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    97970 |                     rd_tte_csm <= tmp_csm;
    97971 | 					end
    97972 | 
    97973 | 			end
    97974 |         if (((rw_index_vld & rw_wdline[4]) | (~rw_index_vld & tlb_entry_replace_d2[4])) & wr_vld_tmp & ~rw_disable)
    97975 | 		    begin
    97976 | 				if (~rst_tri_en)
    97977 | 					begin
    97978 |                     if (wr_csm_sel)
    97979 |                     begin
    97980 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    97981 |                     end
    97982 |                     else
    97983 |                     begin
    97984 |                         tte_csm_ram[4] <= tte_csm_buf[wr_tte_csm_thrid];
    97985 |                         tte_tag_ram[4] <= wr_tte_tag[58:0];	// CHANGE
    97986 |                         tte_data_ram[4] <= wr_tte_data[42:0];
    97987 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    97988 |                         tlb_entry_used[4] <= wr_tte_tag[24] ;
    97989 |                         tlb_entry_locked[4] = wr_tte_tag[25] ;
    97990 |                     end
    97991 | 					// write-thru
    97992 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    97993 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    97994 |                     rd_tte_csm <= wr_tte_csm;
    97995 | 					end
    97996 | 				else
    97997 | 					begin
    97998 | 					tmp_tag[58:0]=tte_tag_ram[4]; // use non-blocking
    97999 | 					tmp_data[42:0]=tte_data_ram[4];
    98000 |                     tmp_csm = tte_csm_ram[4];
    98001 | 					// INNO - read wins.
    98002 | 					rd_tte_tag[58:0] <=
    98003 | 					{tmp_tag[58:27], tlb_entry_vld[4],tlb_entry_locked[4],
    98004 | 					tlb_entry_used[4], tmp_tag[23:0]}  ;
    98005 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98006 |                     rd_tte_csm <= tmp_csm;
    98007 | 					end
    98008 | 
    98009 | 			end
    98010 |         if (((rw_index_vld & rw_wdline[5]) | (~rw_index_vld & tlb_entry_replace_d2[5])) & wr_vld_tmp & ~rw_disable)
    98011 | 		    begin
    98012 | 				if (~rst_tri_en)
    98013 | 					begin
    98014 |                     if (wr_csm_sel)
    98015 |                     begin
    98016 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98017 |                     end
    98018 |                     else
    98019 |                     begin
    98020 |                         tte_csm_ram[5] <= tte_csm_buf[wr_tte_csm_thrid];
    98021 |                         tte_tag_ram[5] <= wr_tte_tag[58:0];	// CHANGE
    98022 |                         tte_data_ram[5] <= wr_tte_data[42:0];
    98023 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98024 |                         tlb_entry_used[5] <= wr_tte_tag[24] ;
    98025 |                         tlb_entry_locked[5] = wr_tte_tag[25] ;
    98026 |                     end
    98027 | 					// write-thru
    98028 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98029 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98030 |                     rd_tte_csm <= wr_tte_csm;
    98031 | 					end
    98032 | 				else
    98033 | 					begin
    98034 | 					tmp_tag[58:0]=tte_tag_ram[5]; // use non-blocking
    98035 | 					tmp_data[42:0]=tte_data_ram[5];
    98036 |                     tmp_csm = tte_csm_ram[5];
    98037 | 					// INNO - read wins.
    98038 | 					rd_tte_tag[58:0] <=
    98039 | 					{tmp_tag[58:27], tlb_entry_vld[5],tlb_entry_locked[5],
    98040 | 					tlb_entry_used[5], tmp_tag[23:0]}  ;
    98041 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98042 |                     rd_tte_csm <= tmp_csm;
    98043 | 					end
    98044 | 
    98045 | 			end
    98046 |         if (((rw_index_vld & rw_wdline[6]) | (~rw_index_vld & tlb_entry_replace_d2[6])) & wr_vld_tmp & ~rw_disable)
    98047 | 		    begin
    98048 | 				if (~rst_tri_en)
    98049 | 					begin
    98050 |                     if (wr_csm_sel)
    98051 |                     begin
    98052 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98053 |                     end
    98054 |                     else
    98055 |                     begin
    98056 |                         tte_csm_ram[6] <= tte_csm_buf[wr_tte_csm_thrid];
    98057 |                         tte_tag_ram[6] <= wr_tte_tag[58:0];	// CHANGE
    98058 |                         tte_data_ram[6] <= wr_tte_data[42:0];
    98059 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98060 |                         tlb_entry_used[6] <= wr_tte_tag[24] ;
    98061 |                         tlb_entry_locked[6] = wr_tte_tag[25] ;
    98062 |                     end
    98063 | 					// write-thru
    98064 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98065 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98066 |                     rd_tte_csm <= wr_tte_csm;
    98067 | 					end
    98068 | 				else
    98069 | 					begin
    98070 | 					tmp_tag[58:0]=tte_tag_ram[6]; // use non-blocking
    98071 | 					tmp_data[42:0]=tte_data_ram[6];
    98072 |                     tmp_csm = tte_csm_ram[6];
    98073 | 					// INNO - read wins.
    98074 | 					rd_tte_tag[58:0] <=
    98075 | 					{tmp_tag[58:27], tlb_entry_vld[6],tlb_entry_locked[6],
    98076 | 					tlb_entry_used[6], tmp_tag[23:0]}  ;
    98077 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98078 |                     rd_tte_csm <= tmp_csm;
    98079 | 					end
    98080 | 
    98081 | 			end
    98082 |         if (((rw_index_vld & rw_wdline[7]) | (~rw_index_vld & tlb_entry_replace_d2[7])) & wr_vld_tmp & ~rw_disable)
    98083 | 		    begin
    98084 | 				if (~rst_tri_en)
    98085 | 					begin
    98086 |                     if (wr_csm_sel)
    98087 |                     begin
    98088 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98089 |                     end
    98090 |                     else
    98091 |                     begin
    98092 |                         tte_csm_ram[7] <= tte_csm_buf[wr_tte_csm_thrid];
    98093 |                         tte_tag_ram[7] <= wr_tte_tag[58:0];	// CHANGE
    98094 |                         tte_data_ram[7] <= wr_tte_data[42:0];
    98095 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98096 |                         tlb_entry_used[7] <= wr_tte_tag[24] ;
    98097 |                         tlb_entry_locked[7] = wr_tte_tag[25] ;
    98098 |                     end
    98099 | 					// write-thru
    98100 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98101 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98102 |                     rd_tte_csm <= wr_tte_csm;
    98103 | 					end
    98104 | 				else
    98105 | 					begin
    98106 | 					tmp_tag[58:0]=tte_tag_ram[7]; // use non-blocking
    98107 | 					tmp_data[42:0]=tte_data_ram[7];
    98108 |                     tmp_csm = tte_csm_ram[7];
    98109 | 					// INNO - read wins.
    98110 | 					rd_tte_tag[58:0] <=
    98111 | 					{tmp_tag[58:27], tlb_entry_vld[7],tlb_entry_locked[7],
    98112 | 					tlb_entry_used[7], tmp_tag[23:0]}  ;
    98113 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98114 |                     rd_tte_csm <= tmp_csm;
    98115 | 					end
    98116 | 
    98117 | 			end
    98118 |         if (((rw_index_vld & rw_wdline[8]) | (~rw_index_vld & tlb_entry_replace_d2[8])) & wr_vld_tmp & ~rw_disable)
    98119 | 		    begin
    98120 | 				if (~rst_tri_en)
    98121 | 					begin
    98122 |                     if (wr_csm_sel)
    98123 |                     begin
    98124 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98125 |                     end
    98126 |                     else
    98127 |                     begin
    98128 |                         tte_csm_ram[8] <= tte_csm_buf[wr_tte_csm_thrid];
    98129 |                         tte_tag_ram[8] <= wr_tte_tag[58:0];	// CHANGE
    98130 |                         tte_data_ram[8] <= wr_tte_data[42:0];
    98131 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98132 |                         tlb_entry_used[8] <= wr_tte_tag[24] ;
    98133 |                         tlb_entry_locked[8] = wr_tte_tag[25] ;
    98134 |                     end
    98135 | 					// write-thru
    98136 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98137 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98138 |                     rd_tte_csm <= wr_tte_csm;
    98139 | 					end
    98140 | 				else
    98141 | 					begin
    98142 | 					tmp_tag[58:0]=tte_tag_ram[8]; // use non-blocking
    98143 | 					tmp_data[42:0]=tte_data_ram[8];
    98144 |                     tmp_csm = tte_csm_ram[8];
    98145 | 					// INNO - read wins.
    98146 | 					rd_tte_tag[58:0] <=
    98147 | 					{tmp_tag[58:27], tlb_entry_vld[8],tlb_entry_locked[8],
    98148 | 					tlb_entry_used[8], tmp_tag[23:0]}  ;
    98149 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98150 |                     rd_tte_csm <= tmp_csm;
    98151 | 					end
    98152 | 
    98153 | 			end
    98154 |         if (((rw_index_vld & rw_wdline[9]) | (~rw_index_vld & tlb_entry_replace_d2[9])) & wr_vld_tmp & ~rw_disable)
    98155 | 		    begin
    98156 | 				if (~rst_tri_en)
    98157 | 					begin
    98158 |                     if (wr_csm_sel)
    98159 |                     begin
    98160 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98161 |                     end
    98162 |                     else
    98163 |                     begin
    98164 |                         tte_csm_ram[9] <= tte_csm_buf[wr_tte_csm_thrid];
    98165 |                         tte_tag_ram[9] <= wr_tte_tag[58:0];	// CHANGE
    98166 |                         tte_data_ram[9] <= wr_tte_data[42:0];
    98167 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98168 |                         tlb_entry_used[9] <= wr_tte_tag[24] ;
    98169 |                         tlb_entry_locked[9] = wr_tte_tag[25] ;
    98170 |                     end
    98171 | 					// write-thru
    98172 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98173 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98174 |                     rd_tte_csm <= wr_tte_csm;
    98175 | 					end
    98176 | 				else
    98177 | 					begin
    98178 | 					tmp_tag[58:0]=tte_tag_ram[9]; // use non-blocking
    98179 | 					tmp_data[42:0]=tte_data_ram[9];
    98180 |                     tmp_csm = tte_csm_ram[9];
    98181 | 					// INNO - read wins.
    98182 | 					rd_tte_tag[58:0] <=
    98183 | 					{tmp_tag[58:27], tlb_entry_vld[9],tlb_entry_locked[9],
    98184 | 					tlb_entry_used[9], tmp_tag[23:0]}  ;
    98185 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98186 |                     rd_tte_csm <= tmp_csm;
    98187 | 					end
    98188 | 
    98189 | 			end
    98190 |         if (((rw_index_vld & rw_wdline[10]) | (~rw_index_vld & tlb_entry_replace_d2[10])) & wr_vld_tmp & ~rw_disable)
    98191 | 		    begin
    98192 | 				if (~rst_tri_en)
    98193 | 					begin
    98194 |                     if (wr_csm_sel)
    98195 |                     begin
    98196 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98197 |                     end
    98198 |                     else
    98199 |                     begin
    98200 |                         tte_csm_ram[10] <= tte_csm_buf[wr_tte_csm_thrid];
    98201 |                         tte_tag_ram[10] <= wr_tte_tag[58:0];	// CHANGE
    98202 |                         tte_data_ram[10] <= wr_tte_data[42:0];
    98203 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98204 |                         tlb_entry_used[10] <= wr_tte_tag[24] ;
    98205 |                         tlb_entry_locked[10] = wr_tte_tag[25] ;
    98206 |                     end
    98207 | 					// write-thru
    98208 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98209 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98210 |                     rd_tte_csm <= wr_tte_csm;
    98211 | 					end
    98212 | 				else
    98213 | 					begin
    98214 | 					tmp_tag[58:0]=tte_tag_ram[10]; // use non-blocking
    98215 | 					tmp_data[42:0]=tte_data_ram[10];
    98216 |                     tmp_csm = tte_csm_ram[10];
    98217 | 					// INNO - read wins.
    98218 | 					rd_tte_tag[58:0] <=
    98219 | 					{tmp_tag[58:27], tlb_entry_vld[10],tlb_entry_locked[10],
    98220 | 					tlb_entry_used[10], tmp_tag[23:0]}  ;
    98221 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98222 |                     rd_tte_csm <= tmp_csm;
    98223 | 					end
    98224 | 
    98225 | 			end
    98226 |         if (((rw_index_vld & rw_wdline[11]) | (~rw_index_vld & tlb_entry_replace_d2[11])) & wr_vld_tmp & ~rw_disable)
    98227 | 		    begin
    98228 | 				if (~rst_tri_en)
    98229 | 					begin
    98230 |                     if (wr_csm_sel)
    98231 |                     begin
    98232 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98233 |                     end
    98234 |                     else
    98235 |                     begin
    98236 |                         tte_csm_ram[11] <= tte_csm_buf[wr_tte_csm_thrid];
    98237 |                         tte_tag_ram[11] <= wr_tte_tag[58:0];	// CHANGE
    98238 |                         tte_data_ram[11] <= wr_tte_data[42:0];
    98239 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98240 |                         tlb_entry_used[11] <= wr_tte_tag[24] ;
    98241 |                         tlb_entry_locked[11] = wr_tte_tag[25] ;
    98242 |                     end
    98243 | 					// write-thru
    98244 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98245 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98246 |                     rd_tte_csm <= wr_tte_csm;
    98247 | 					end
    98248 | 				else
    98249 | 					begin
    98250 | 					tmp_tag[58:0]=tte_tag_ram[11]; // use non-blocking
    98251 | 					tmp_data[42:0]=tte_data_ram[11];
    98252 |                     tmp_csm = tte_csm_ram[11];
